id|gloss
07_0088|انا خوف
07_0089|سبب خوف
07_0090|دعوه مع دعوه اكل ليل دعوه الان ليل
07_0091|سوال كرسي حمام
07_0092|انا رغبه شرب بقره
07_0093|اعاده عوده مدرسه حافله
07_0094|هو اكل صباح اكل هو
07_0095|انا اب خلط اكل نارغرفه
07_0096|مكتبه مدرسه جميل
07_0097|لا حب اكل موز
07_0098|كتاب جواز تذكره طياره حقيبه_يد يوجد
07_0099|انا اب حادث
07_0100|انا اكل ليل وقت تسع
07_0101|انا زوج عمل كثير
07_0102|زوج عمل سوال اكل لوحه
07_0103|هو طفل رغبه لعب انواع كثير
07_0104|رغبه حذاء خوف
07_0105|انا رغبه تلفاز حاسب خوف
07_0106|هو رغبه دراجه
07_0107|زهره مطر رغبه
07_0108|استفهام هو جوع اكل هو
07_0109|هو يوجد سلطه اتقان
07_0110|استفهام هو تفاحه اتقان
07_0111|اخ جوع
07_0112|هو ام جوع
07_0113|الان تفاحه موزه يوجد لوحه
07_0114|هو مساعده
07_0115|شرطه استفهام منزل ام سوال
07_0116|تاريخ زوج هو ذهاب سينما
07_0117|معلم ذهاب مركز صم يوم الاربعاء
07_0118|شخص صم ذهاب مركز صم
07_0119|انا بيتزا سوال لوحه اكل
07_0120|هو رغبه حب اكل شوكولاته بسكوت حب هو
07_0121|انا سياره ركوب ذهاب لوحه بقاله شوكولاته
07_0122|بنت دراجه
07_0123|انا صديق دراجه ماضي
07_0124|شرطه دراجه_ناريه
07_0125|ولد صم هو سياره قدره
07_0126|مدرسه شخص سياره ذهاب وصل مركز سياره
07_0127|استفهام الحذاء مشاهده سوال
07_0128|هو قدره مشاهده نظاره
07_0129|لاب_توب حاسب مشاهده لاب_توب
07_0130|انا ذهاب سينما الان ليل
07_0131|اخ ذهاب اكل لوحه
07_0132|انا ذهاب لوحه شوكولاته بقاله انواع شراء
07_0133|زوج ذهاب لوحه بقاله
07_0134|دعوه نداء اكل رغبه تعداد
07_0135|الان برد ليل برد
07_0136|الان برد ماضي مركز صم
07_0137|انا شعور برد حافله داخل ليل الان
07_0138|شراء شاي شرب رغبه هو
07_0139|انا شراء شوكولاته
07_0140|ولد شخص شراء ماء
07_0141|انا غدا حاسب شراء
07_0142|الان خس ال خ س لوحه بقاله
07_0143|انا الان خلط اكل
07_0144|الان خلط لا
07_0145|وقت سوال حافله دخول
07_0146|وقت رئيس ذهاب وقت سوال
07_0147|رقم بسكوت مال تفاحه مال رقم
07_0148|زوج هو معرفه لغه اشاره
07_0149|هو صديق هو معرفه لغه اشاره
07_0150|بنت هو قراءه
07_0151|ولد قراءه
07_0152|صديق كتاب قراءه
07_0153|ام قراءه كل_يوم السبت
07_0154|اخ حب كتاب خوف هو
07_0155|انا حب شاي
07_0156|انا حب بقره اتقان
07_0157|طفل حب ثلج هو
07_0158|انا حب شوكولاته بقره
07_0159|هو حب شوكولاته بسكوت
07_0160|سلطه اتقان ممتاز
07_0161|موزه تفاحه اتقان ممتاز جيد
07_0162|انا صديق كتابه
07_0163|ممكن صديق قدره كتابه
07_0164|لعب هو ممتاز
07_0165|انا بحث تفاحه احمر
07_0166|هو رغبه قهوه شاي رغبه سوال
07_0167|هو بحث قهوه شاي
07_0168|انا بحث تفاحه احمر شوكولاته
07_0169|رئيس اتصال
07_0170|استفهام غدا صديق لقاء
07_0171|انا غدا صديق لقاء
07_0172|هو شرب هو
07_0173|انا شرب ماضي
07_0174|ولد شخص ماء هو
07_0175|نسيان دراجه
07_0176|انا جميع جوع
07_0177|حافله خوف هو
07_0178|سوال بيتزا
07_0179|نظاره غالي
07_0180|حذاء مال منخفض
07_0181|حاسب لاب_توب غالي
07_0182|شوكولاته صحه
07_0183|اب مستشفى منزل سبب حادث
07_0184|استئذان عصير تفاحه
07_0185|رغبه صوره قط صغير
07_0186|انا خوف ولاده قبل وقت
07_0187|انا ام ذهاب مستشفى سبب مرض
07_0188|انا نوم تقلب
07_0189|ابن زعل سبب كلب موت
07_0190|جد ماضي هو حزن سبب طير موت
07_0191|انا زعل سبب قط موت الان صباح
07_0192|انا ذهاب مزرعه شراء بيض موزه انواع
07_0193|وجوب استيقاظ وقت سبع كل_يوم
07_0194|انا صديق صم قدره ترجمه اشاره
07_0195|استئذان تذكره طياره عطاء
07_0196|ترجمه ذهاب مركز الثلاثاء مستمر
07_0197|انا حفيد رغبه سباحه بحر
07_0198|انا معرفه اخبار ترجمه مشاهده معرفه
07_0199|مشاهده شاشه قليل مشاهده اخبار
07_0200|انا غدا وقت اثنان عمل خلاص
07_0201|هو هاتف اتصال شرطه
07_0202|رغبه ساعه تخفيض طياره معاق
07_0203|انا اسم سياره اسم
07_0204|استفهام صدر خوف مسوول سوال سياره اسم
07_0205|هو وجوب شرب زياده
07_0206|كتاب صباح صيف مكتبه لوحه صباح صيف
07_0207|ولد سرق هاتف
07_0208|انا ولد هو هاتف اخذ اختفاء
07_0209|انت سوال ذهاب جري
07_0210|مستمر جري بحر
07_0211|سوال هو ماضي هو
07_0212|هو ماضي كوفي انتظار
07_0213|هو انا بحث هاتف بحث جواب
07_0214|هو رغبه اسبوع اخر راحه سعيد
07_0215|انا رغبه جواز سفر رغبه
07_0216|رغبه شكوى
07_0217|انا رغبه طبيب د
07_0218|د يوجد غدا يوجد
07_0219|مشكله سوال
07_0220|انا لا صحه سيى
07_0221|انا استفراغ ثاني اسهال انا
07_0222|تاريخ سوال اسهال تاريخ فتح
07_0223|ثلاث قبل
07_0224|هو حمى هو
07_0225|نعم انا دوخه
07_0226|انا ماضي ثلاث اكل سوال
07_0227|انا رغبه وقت موعد صوره بطن رغبه
07_0228|هو تجنب بقره خضار انواع تجنب
07_0229|انا قدره دجاج سمكه
07_0230|تمام اريد اكل رز مكرونه قدره
07_0231|انا عمل لا_يوجد تامين لا_يوجد
07_0232|هو دفع مال سوال
07_0233|بنك اي_شي
07_0234|هو مقابله ملكيه مقابله محادثه
07_0235|اعاده عوده ثلاث عوده
07_0236|هو عوده مع هو
07_0237|ان_شاء_الله غدا دفع
07_0238|رغبه مستقبل سعيد
07_0239|مهم بطاقه هويه اخذ صوره
07_0240|ولد سرقه حقيبه_يد
07_0241|هو اختبار اخر شهاده
07_0242|هو رخصه رسمي واحد ثلاث
07_0243|بطاقه سوال اسابيع ثلاث
07_0244|جواز كتاب اتقان ممكن عشر_ايام
07_0245|وجوب دفع جواز سفر
07_0246|شكر
07_0247|شكر مساعده
07_0248|صباح خير
07_0249|صباح خير طاعه خدمه سوال
07_0250|صباح خير هو رغبه مساعده
07_0251|ولد صفه سوال
07_0252|ولد طويل نحيف شعر اصفر قصير
07_0253|انا بطن الم
07_0254|انا جواز تاريخ انتهاء
07_0255|سبب ولد شخص لبس سوال
07_0256|ولد لبس بنطال احمر حذاء ابيض
07_0257|سوال جواز تاريخ انتهاء تاريخ سوال
07_0258|سن خمس
07_0259|سوال ضياع حقيبه_يد
07_0260|ماضي مرض خطر
07_0261|هاتف هويه ضياع سوال
07_0262|هو بطن ت س م م
07_0263|انا هويه ضياع
07_0264|انا ممتاز اتقان
07_0265|وقت مسافه طياره خارج مسافه تاريخ سوال
07_0266|تاريخ سرقه تاريخ سوال
07_0267|ماضي
07_0268|تاريخ فتح مرض
07_0269|مرض ماضي صغير مرض
07_0270|دعوه انا رغبه مساعده
07_0271|انا دعوه طاعه مساعده
07_0272|دعوه اخبار حال جيد
07_0273|ليل خير
07_0274|مع_السلامه
07_0275|سوال ازعاج سوال
07_0276|هو دواء ماضي يوجد
07_0277|هو يوجد تحويل د
07_0278|انا نعم د بطن
07_0279|هو يوجد تامين
07_0280|نعم تامين
07_0281|هو رخصه سياره هو
07_0282|هو بطاقه صوره هويه هو
07_0283|ثاني صوره سوال جواز_سفر
07_0284|ولاده طفل اتقان
07_0285|ولاده ماضي تسع
07_0286|وجوب طلب صوره هويه
07_0287|سوال هو هاتف مشاهده سوال
07_0288|طاوله على
07_0289|استفهام سوال سرقه هاتف هو
07_0290|هو كتابه تفاصيل حال
07_0291|هو عضو مع السعوديه قصه
07_0292|نعم انا مع السعوديه قصه رمايه صم
07_0293|غدا شهاده تقديم
07_0294|سوال عمر سن
07_0295|انا تعليم ولد اخر شهاده
07_0296|انا رغبه لا ممتاز
07_0297|هو قلم يوجد
07_0298|هو كتابه تاريخ الان
07_0299|انا رغبه بطاقه سياره
07_0300|استفهام دواء قدره هو
07_0301|انا نوم ليل
07_0302|انا حب لون ابيض كره لون اسود
07_0303|انا رغبه شراء سوق لوحه
07_0304|انا اسم ا ح م د
07_0305|انا عمل ترجمه لغه اشاره
07_0306|انا قراءه كتاب
07_0307|انا مع اسره مع مشاهده كره_قدم مباراه
07_0308|انا رغبه ذهاب مستشفى سبب ابن مرض
07_0309|انا اب بيع تصوير
07_0310|اب انا لون حب لون ازرق ام لون حب سوال وردي
07_0311|انا حب اب
07_0312|انا حب بنت اخ
07_0313|انا حب صلاه
07_0314|انا حب اكل
07_0315|انا حب صديق
07_0316|انا اخ بنت جميل
07_0317|انا اخ زواج الثلاثاء قادم
07_0318|حقيبه_ظهر حقيبه_يد خفيف
07_0319|انا اخ سياره سرعه
07_0320|انا مساعده ام منزل
07_0321|انا مساعده فقير
07_0322|انا صديق مدرسه مع ثلاث بنت ولد خمس
07_0323|انا معرفه لغه اشاره
07_0324|انا وضوء صلاه
07_0325|انا حب كره_قدم صيد سمكه
07_0326|انا طاعه سوال معلم
07_0327|انا زياره اقارب مستمر
07_0328|انا عمل معلم مدرسه
07_0329|انا نار خلط صباح اكل
07_0330|انا حفظ مدرسه قراءه
07_0331|انا مدرسه جامعه
07_0332|انا معرفه قراءه مدرسه
07_0333|انا ذهاب مدرسه
07_0334|انا مشي منزل
07_0335|انا فوضى ترتيب غرفه نوم
07_0336|انا طاعه معلم بنت
07_0337|انا ذهاب مع اب صلاه الجمعه
07_0338|انا زوج مع كل_يوم مشي
07_0339|اب نوم سرير
07_0340|الاسبوع_الماضي جد موت رحمه الله
07_0341|الاسبوع_الماضي صديق جد موت
07_0342|الجمعه السبت اجازه
07_0343|شرطه قال ممنوع انتظار
07_0344|صيف نهايه ذهاب برد
07_0345|غني مساعده فقير
07_0346|ولد ذهاب مدرسه ابتسامه
07_0347|ولد دخل مدرسه خوف
07_0348|هو ابن بنت اول عمر سن سوال اسم سوال
07_0349|رقم عمر ابن ولد
07_0350|اب هو اسم سوال
07_0351|ام اب صم
07_0352|انا اخ موزه اكل صباح
07_0353|استيقاظ وقت ست صباح
07_0354|اسف فهم كلام لا انا
07_0355|انا اسم م ر ا د
07_0356|انا تنظيف_اسنان
07_0357|غسل_وجه
07_0358|غسل_يد
07_0359|بحر لون ازرق
07_0360|عضل رياضه فائده صحه
07_0361|منزل جدار لون ابيض
07_0362|مدرسه سهل
07_0363|مدرسه مشاهده فائده
07_0364|ولد شخص صعود جبل
07_0365|السبت ماضي انا تعب
07_0366|السلام_عليكم
07_0367|ولد بناء منزل جميل
07_0368|شباب شخص رغبه سباحه
07_0369|صلاه حلو
07_0370|د مساعده انسان
07_0371|اكل فائده مستشفى
07_0372|قلم لون ازرق
07_0373|لون قلم انا خاص
07_0374|مدرسه جميل
07_0375|ترجمه سريع ذكي
07_0376|نوم فندق ممتاز سعيد
07_0377|ولد هو كتابه
07_0378|ولد شخص لعب
07_0379|مع_السلامه
07_0380|ام نداء انا اخ
07_0381|انا فهم لغه اشاره قليل
07_0382|انا كره طفل بكاء
07_0383|انا سعيد سبب مشاهده
07_0384|انا عمر اثنان_ثلاثون سن
07_0385|هو حب قهوه كوفي
07_0386|هو شخص ذكي
07_0387|هو سوال منزل موقع سوال
07_0388|انا جد ماضي شراء مزرعه
07_0389|جد ماضي حب شاي اب انا حب قهوه
07_0390|مدرسه قصه يوجد طاوله هو
07_0391|استفهام سوال ابن جيد
07_0392|استفهام سوال شخص هو اسره جيد
07_0393|انا زوج لا_يوجد
07_0394|مع ذهاب
07_0395|استفهام هو اسم سوال
07_0396|هو عمل سوال
07_0397|انا صم
07_0398|استفهام هو صم
07_0399|استفهام هو زوج
07_0400|كل_يوم صباح مشي وقت اثنان
07_0401|انا رغبه اكل مكرونه
07_0402|انا رغبه شراء بيض رز
07_0403|انا رغبه ذهاب بحر
07_0404|هو بنت شخص حذاء اسود فستان لون وردي
07_0405|صيف ذهاب صيد سمكه
07_0406|انا اخ حب لون احمر
07_0407|سرير خفيف سعيد
07_0408|كلب خلف منزل
07_0409|انا سن الم سن
07_0410|انا حفيد مع ذهاب قهوه كوفي
07_0411|انا اسف
07_0412|فندق داخل برد
07_0413|انا ابن ت س م م بطن
07_0414|انا حب لا ال ب ق و ل ي ا ت
07_0415|انا معرفه سبب اختبار
07_0416|انا وضوء قبل نوم
07_0417|ام نار خلط غرفه خلط
07_0418|طفل لعب بحر قريب
07_0419|انا حب برد
07_0420|انا حب تفاحه موزه انواع صيف
07_0421|انا لقاء اقارب مباراه
07_0422|سوال موقع بيع
